ID,total_incurred_loss,risk_type,currency
3487,9.6,A,EUR
3488,7.3,A,USD
3489,9.9,A,USD
3490,65.8,A,CNY
3491,66.3,A,CNY
3492,10.7,A,USD
3493,8.9,A,USD
3494,9.1,A,USD
3495,9.2,A,USD
3496,9.4,A,USD
3497,8.7,A,USD
3498,8.5,A,USD
3499,78,A,CNY
3500,11.3,A,USD
3501,13.7,A,USD
3502,8.8,A,USD
3503,7.4,A,EUR
3504,10.6,A,USD
3505,64.9,A,CNY
3506,11.5,A,EUR
3507,11.6,A,USD
3508,11.3,A,USD
3509,10.6,A,USD
3510,8.7,A,EUR
3511,13,A,USD
3512,66.4,A,CNY
3513,80.4,A,CNY
3514,11.9,A,USD
3515,9.2,A,EUR
3516,11.2,A,EUR
3517,9.7,A,EUR
3518,8.9,A,EUR
3519,11.2,A,USD
3520,10.2,A,USD
3521,10,A,EUR
3522,8.6,A,USD
3523,7.2,A,USD
3524,8.9,A,EUR
3525,64.8,A,CNY
3526,73.6,A,CNY
3527,66,A,CNY
3528,7.6,A,USD
3529,81.3,A,CNY
3530,7.8,A,EUR
3531,10,A,EUR
3532,8.9,A,EUR
3533,8.6,A,EUR
3534,6.9,A,EUR
3535,65.3,A,CNY
3536,8.8,A,EUR
3537,8.3,A,USD
3538,88.4,A,CNY
3539,53,A,CNY
3540,8.1,A,USD
3541,10,A,USD
3542,10.8,A,USD
3543,10.1,A,USD
3544,8.7,A,USD
3545,76.1,A,CNY
3546,11,A,USD
3547,9.3,A,USD
3548,71,A,CNY
3549,9.8,A,EUR
3550,6.9,A,EUR
3551,13.2,A,USD
3552,8,A,EUR
3553,69,A,CNY
3554,81.1,A,CNY
3555,8,A,USD
3556,8.7,A,USD
3557,11.5,A,USD
3558,67.4,A,CNY
3559,7.9,A,USD
3560,7.7,A,EUR
3561,10.6,A,EUR
3562,79,A,CNY
3563,8.8,A,EUR
3564,11.6,A,USD
3565,10.3,A,USD
3566,8.7,A,USD
3567,7.6,A,USD
3568,10.8,A,USD
3569,11.5,A,USD
3570,9.8,A,EUR
3571,6.8,A,USD
3572,69.9,A,CNY
3573,65.1,A,CNY
3574,8.6,A,USD
3575,10.5,A,USD
3576,8.9,A,USD
3577,52.7,A,CNY
3578,8.9,A,EUR
3579,9.4,A,USD
3580,8.3,A,USD
3581,9.6,A,USD
3582,11,A,USD
3583,8.5,A,EUR
3584,13.1,A,USD
3585,6.6,A,USD
3586,75.7,A,CNY
3587,10,A,USD
3588,9.1,A,USD
3589,9.8,A,USD
3590,8.9,A,USD
3591,10.1,A,EUR
3592,68.5,A,CNY
3593,8.8,A,USD
3594,10.1,A,USD
3595,11.4,A,USD
3596,63.6,A,CNY
3597,13.5,A,USD
3598,9.2,A,EUR
3599,8.9,A,EUR
3600,9.5,A,USD
3601,10.1,A,EUR
3602,11.5,A,USD
3603,10.1,A,EUR
3604,7.3,A,EUR
3605,8.5,A,USD
3606,65,A,CNY
3607,8.7,A,USD
3608,9.9,A,USD
3609,58.9,A,CNY
3610,63.7,A,CNY
3611,10.8,A,USD
3612,63.8,A,CNY
3613,11.6,A,USD
3614,12.6,A,USD
3615,10.4,A,USD
3616,11.8,A,USD
3617,8.2,A,EUR
3618,6.6,A,EUR
3619,65.3,A,CNY
3620,63.8,A,CNY
3621,88.8,A,CNY
3622,10.6,A,EUR
3623,7,A,EUR
3624,9.1,A,EUR
3625,11.2,A,EUR
3626,64.2,A,CNY
3627,11.2,A,EUR
3628,10.3,A,USD
3629,9.1,A,EUR
3630,9.2,A,USD
3631,66.9,A,CNY
3632,11.9,A,USD
3633,56.4,A,CNY
3634,10.9,A,USD
3635,9.9,A,EUR
3636,13.4,A,USD
3637,55.2,A,CNY
3638,9.1,A,EUR
3639,8.7,A,EUR
3640,73.1,A,CNY
3641,69.3,A,CNY
3642,56.8,A,CNY
3643,7.9,A,EUR
3644,7,A,EUR
3645,11,A,USD
3646,6.6,A,EUR
3647,8.3,A,USD
3648,10.2,A,USD
3649,11.4,A,USD
3650,9.4,A,USD
3651,8.4,A,USD
3652,63.6,A,CNY
3653,11,A,USD
3654,7.9,A,EUR
3655,9.9,A,EUR
3656,7.7,A,EUR
3657,69.6,A,CNY
3658,11.2,A,USD
3659,8.5,A,EUR
3660,9.1,A,EUR
3661,11.3,A,EUR
3662,12.4,A,USD
3663,9.3,A,USD
3664,8.8,A,USD
3665,9.3,A,EUR
3666,9.7,A,USD
3667,9.9,A,USD
3668,10.1,A,USD
3669,9,A,EUR
3670,9.2,A,USD
3671,10,A,USD
3672,9.5,A,USD
3673,8.9,A,EUR
3674,7.7,A,EUR
3675,9,A,EUR
3676,9.9,A,EUR
3677,9.1,A,USD
3678,10.5,A,USD
3679,13.1,A,USD
3680,66.6,A,CNY
3681,11.2,A,USD
3682,8.5,A,USD
3683,9.2,A,EUR
3684,79.3,A,CNY
3685,9.4,A,EUR
3686,12.1,A,USD
3687,6.5,A,EUR
3688,10,A,USD
3689,9.2,A,USD
3690,8.5,A,EUR
3691,8,A,EUR
3692,81,A,CNY
3693,7.5,A,USD
3694,10.6,A,USD
3695,13,A,USD
3696,9,A,EUR
3697,55,A,CNY
3698,8.9,A,USD
3699,8.9,A,USD
3700,9.5,A,USD
3701,77,A,CNY
3702,7.2,A,EUR
3703,10.6,A,USD
3704,9,A,USD
3705,9.9,A,USD
3706,72.5,A,CNY
3707,60.6,A,CNY
3708,10.5,A,USD
3709,9.5,A,USD
3710,71.1,A,CNY
3711,9.6,A,USD
3712,9.1,A,USD
3713,9,A,EUR
3714,74.3,A,CNY
3715,9.8,A,USD
3716,8.4,A,USD
3717,10.8,A,USD
3718,9.9,A,EUR
3719,10.1,A,USD
3720,7.9,A,USD
3721,63,A,CNY
3722,11.4,A,USD
3723,62.5,A,CNY
3724,10.2,A,USD
3725,10.4,A,USD
3726,11.3,A,USD
3727,9.5,A,EUR
3728,80.8,A,CNY
3729,9.5,A,EUR
3730,9.6,A,USD
3731,58.6,A,CNY
3732,7.5,A,USD
3733,10.9,A,USD
3734,12,A,USD
3735,11.4,A,EUR
3736,66.8,A,CNY
3737,10.8,A,EUR
3738,9,A,USD
3739,68,A,CNY
3740,6.4,A,USD
3741,9.1,A,USD
3742,10,A,EUR
3743,85.7,A,CNY
3744,10.7,A,USD
3745,12.8,A,USD
3746,79.2,A,CNY
3747,58.8,A,CNY
3748,10.2,A,USD
3749,79.7,A,CNY
3750,9,A,USD
3751,7.5,A,USD
3752,11.5,A,EUR
3753,11.2,A,USD
3754,9.4,A,EUR
3755,62.4,A,CNY
3756,72.7,A,CNY
3757,7.8,A,USD
3758,61.8,A,CNY
3759,10.2,A,USD
3760,9.1,A,EUR
3761,9.8,A,EUR
3762,58.8,A,CNY
3763,11,A,EUR
3764,10,A,EUR
3765,55.4,A,CNY
3766,9.1,A,USD
3767,8.7,A,EUR
3768,77.4,A,CNY
3769,10.9,A,USD
3770,87.7,A,CNY
3771,10,A,USD
3772,7.8,A,EUR
3773,67.6,A,CNY
3774,10.9,A,EUR
3775,11.3,A,EUR
3776,11.1,A,USD
3777,7.8,A,USD
3778,5.8,A,EUR
3779,9.3,A,USD
3780,9.6,A,USD
3781,63,A,CNY
3782,67,A,CNY
3783,57.1,A,CNY
3784,8.3,A,EUR
3785,7.9,A,USD
3786,76.6,A,CNY
3787,60,A,CNY
3788,7.8,A,USD
3789,7.9,A,USD
3790,61.7,A,CNY
3791,72.5,A,CNY
3792,8.5,A,EUR
3793,7.5,A,EUR
3794,69.3,A,CNY
3795,10,A,EUR
3796,7.6,A,EUR
3797,10.8,A,EUR
3798,6.5,A,EUR
3799,9.3,A,USD
3800,10,A,EUR
3801,9.4,A,USD
3802,70.8,A,CNY
3803,9.9,A,EUR
3804,12.5,A,USD
3805,9.2,A,EUR
3806,13.1,A,USD
3807,90.1,A,CNY
3808,7.2,A,EUR
3809,10.3,A,USD
3810,8.5,A,USD
3811,9.3,A,USD
3812,67.3,A,CNY
3813,10.5,A,USD
3814,75.5,A,CNY
3815,12.6,A,USD
3816,8.3,A,USD
3817,10.2,A,USD
3818,11.9,A,EUR
3819,72,A,CNY
3820,63.4,A,CNY
3821,10.8,A,EUR
3822,9.3,A,EUR
3823,11.8,A,USD
3824,12.6,A,USD
3825,10.3,A,USD
3826,9.8,A,USD
3827,10.2,A,EUR
3828,6,A,EUR
3829,56.9,A,CNY
3830,65,A,CNY
3831,11.1,A,USD
3832,9.4,A,EUR
3833,60.5,A,CNY
3834,8.2,A,USD
3835,8.5,A,EUR
3836,10.3,A,USD
3837,8.9,A,EUR
3838,12.4,A,USD
3839,10.9,A,USD
3840,12.4,A,USD
3841,7.9,A,EUR
3842,53.8,A,CNY
3843,8.4,A,USD
3844,11.3,A,USD
3845,6.5,A,EUR
3846,8.1,A,USD
3847,10.2,A,USD
3848,56.6,A,CNY
3849,10,A,USD
3850,12.7,A,USD
3851,10.1,A,USD
3852,12.8,A,USD
3853,8.8,A,EUR
3854,8.4,A,USD
3855,58.1,A,CNY
3856,10.3,A,USD
3857,7.9,A,EUR
3858,79.2,A,CNY
3859,56.7,A,CNY
3860,6.8,A,EUR
3861,9.5,A,USD
3862,9.6,A,USD
3863,10.2,A,USD
3864,67,A,CNY
3865,10.3,A,USD
3866,10.6,A,USD
3867,9.5,A,USD
3868,7.6,A,USD
3869,10.6,A,USD
3870,68.7,A,CNY
3871,70.1,A,CNY
3872,10,A,USD
3873,10.1,A,EUR
3874,9,A,USD
3875,10.7,A,USD
3876,11.7,A,USD
3877,9.9,A,USD
3878,8.9,A,EUR
3879,72.4,A,CNY
3880,8.4,A,EUR
3881,8.8,A,USD
3882,10.1,A,EUR
3883,11.3,A,USD
3884,71.1,A,CNY
3885,9.3,A,USD
3886,81.4,A,CNY
3887,6.7,A,EUR
3888,11.2,A,EUR
3889,8.3,A,EUR
3890,49.8,A,CNY
3891,8.9,A,EUR
3892,10.5,A,USD
3893,8.8,A,USD
3894,9.1,A,EUR
3895,8.8,A,EUR
3896,51.6,A,CNY
3897,9,A,USD
3898,9.9,A,USD
3899,13.2,A,USD
3900,8.4,A,EUR
3901,12.1,A,USD
3902,69.7,A,CNY
3903,77.5,A,CNY
3904,8.7,A,EUR
3905,11.4,A,USD
3906,73.8,A,CNY
3907,8.6,A,USD
3908,73.9,A,CNY
3909,68.5,A,CNY
3910,9.3,A,USD
3911,10.9,A,EUR
3912,8.8,A,USD
3913,10.5,A,USD
3914,7.7,A,EUR
3915,12.1,A,USD
3916,74.3,A,CNY
3917,8,A,USD
3918,54.5,A,CNY
3919,79.4,A,CNY
3920,8.9,A,EUR
3921,60.9,A,CNY
3922,10.2,A,USD
3923,6.6,A,EUR
3924,7.9,A,USD
3925,8.8,A,USD
3926,10.5,A,EUR
3927,67.3,A,CNY
3928,11.8,A,USD
3929,71.8,A,CNY
3930,9.2,A,USD
3931,8.6,A,USD
3932,13.4,A,USD
3933,71.7,A,CNY
3934,58.5,A,CNY
3935,10.4,A,EUR
3936,8,A,USD
3937,61.3,A,CNY
3938,10.7,A,USD
3939,10.3,A,USD
3940,9.6,A,EUR
3941,10.2,A,USD
3942,7.1,A,USD
3943,11,A,USD
3944,77.4,A,CNY
3945,11.3,A,USD
3946,9.1,A,EUR
3947,60.7,A,CNY
3948,9.4,A,USD
3949,9.9,A,USD
3950,6.8,A,USD
3951,10.3,A,USD
3952,7.9,A,USD
3953,85.5,A,CNY
3954,46.4,A,CNY
3955,8.3,A,EUR
3956,7.8,A,EUR
3957,9.1,A,EUR
3958,73.9,A,CNY
3959,12.5,A,USD
3960,10.6,A,USD
3961,10.1,A,USD
3962,62.1,A,CNY
3963,8.8,A,EUR
3964,8.2,A,USD
3965,62.2,A,CNY
3966,10.7,A,USD
3967,7.8,A,EUR
3968,10.2,A,USD
3969,5.7,A,USD
3970,9.4,A,USD
3971,8.4,A,USD
3972,7.5,A,EUR
3973,9.6,A,USD
3974,8.5,A,EUR
3975,12,A,USD
3976,10.2,A,USD
3977,9.9,A,EUR
3978,8.9,A,USD
3979,12.6,A,USD
3980,13.4,A,USD
3981,10.1,A,USD
3982,9.1,A,USD
3983,9.1,A,EUR
3984,94.4,A,CNY
3985,12.9,A,USD
3986,9.4,A,EUR
3987,7.1,A,EUR
3988,60.2,A,CNY
3989,11,A,USD
3990,9.8,A,USD
3991,8.3,A,USD
3992,74.9,A,CNY
3993,67.4,A,CNY
3994,10.9,A,USD
3995,61.4,A,CNY
3996,13.4,A,USD
3997,9.7,A,EUR
3998,9,A,USD
3999,7.8,A,EUR
4000,11.3,A,USD
4001,8.2,A,EUR
4002,9.5,A,USD
4003,7.9,A,EUR
4004,10.8,A,USD
4005,78.5,A,CNY
4006,65.3,A,CNY
4007,9.6,A,USD
4008,66.2,A,CNY
4009,10.9,A,USD
4010,10.8,A,USD
4011,10,A,USD
4012,69.9,A,CNY
4013,9.7,A,USD
4014,9.6,A,USD
4015,10.8,A,USD
4016,9.9,A,USD
4017,9.6,A,EUR
4018,9.3,A,USD
4019,9.8,A,EUR
4020,52.5,A,CNY
4021,8.9,A,EUR
4022,75.3,A,CNY
4023,56.1,A,CNY
4024,7.6,A,EUR
4025,13.7,A,USD
4026,10.2,A,USD
4027,68.8,A,CNY
4028,9.3,A,USD
4029,8.9,A,USD
4030,10.2,A,USD
4031,10.5,A,USD
4032,8,A,EUR
4033,11.2,A,USD
4034,11.4,A,USD
4035,10.8,A,USD
4036,65.8,A,CNY
4037,9.3,A,USD
4038,9.7,A,USD
4039,56.4,A,CNY
4040,9.3,A,USD
4041,13.5,A,USD
4042,10,A,USD
4043,62.7,A,CNY
4044,7.2,A,USD
4045,72.7,A,CNY
4046,8.8,A,EUR
4047,9,A,USD
4048,11.7,A,USD
4049,10.6,A,EUR
4050,55.1,A,CNY
4051,48.7,A,CNY
4052,10.5,A,USD
4053,11.9,A,EUR
4054,7.5,A,USD
4055,80.8,A,CNY
4056,8.5,A,EUR
4057,72.4,A,CNY
4058,72.8,A,CNY
4059,8,A,USD
4060,73.2,A,CNY
4061,11.8,A,USD
4062,9.3,A,USD
4063,11,A,USD
4064,9.3,A,EUR
4065,12.2,A,USD
4066,6.6,A,USD
4067,56.1,A,CNY
4068,84.6,A,CNY
4069,65.2,A,CNY
4070,9.8,A,USD
4071,10.3,A,EUR
4072,75.6,A,CNY
4073,8,A,USD
4074,10.9,A,USD
4075,10.8,A,USD
4076,11.2,A,USD
4077,7.9,A,USD
4078,8.8,A,EUR
4079,10.1,A,EUR
4080,10.3,A,USD
4081,9.1,A,USD
4082,9.3,A,EUR
4083,58.6,A,CNY
4084,9.2,A,USD
4085,7,A,EUR
4086,10.3,A,USD
4087,9.5,A,EUR
4088,10.9,A,USD
4089,10,A,USD
4090,9.6,A,EUR
4091,9.2,A,EUR
4092,7.9,A,USD
4093,70.6,A,CNY
4094,75.9,A,CNY
4095,8.6,A,EUR
4096,61.8,A,CNY
4097,9.6,A,EUR
4098,10.4,A,USD
4099,7,A,EUR
4100,9.9,A,USD
4101,73,A,CNY
4102,9,A,USD
4103,10.7,A,USD
4104,8.3,A,USD
4105,11.4,A,USD
4106,9.3,A,EUR
4107,12.3,A,USD
4108,65.8,A,CNY
4109,65.2,A,CNY
4110,9.6,A,EUR
4111,9.1,A,EUR
4112,69.3,A,CNY
4113,10.2,A,EUR
4114,71,A,CNY
4115,76.5,A,CNY
4116,9.4,A,USD
4117,6.6,A,USD
4118,55,A,CNY
4119,8.7,A,USD
4120,60,A,CNY
4121,11.1,A,EUR
4122,9.3,A,USD
4123,10.5,A,USD
4124,9.6,A,USD
4125,57.6,A,CNY
4126,8.2,A,EUR
4127,10.6,A,USD
4128,13.5,A,USD
4129,8.8,A,EUR
4130,66.6,A,CNY
4131,11.2,A,USD
4132,60.3,A,CNY
4133,7.7,A,USD
4134,11.4,A,EUR
4135,10.3,A,USD
4136,8.7,A,USD
4137,9.6,A,EUR
4138,10.2,A,USD
4139,7.5,A,USD
4140,71.5,A,CNY
4141,56.2,A,CNY
4142,83.4,A,CNY
4143,9.6,A,EUR
4144,10.9,A,USD
4145,9.1,A,USD
4146,74.9,A,CNY
4147,10.2,A,EUR
4148,79.2,A,CNY
4149,74.1,A,CNY
4150,9.2,A,EUR
4151,10.2,A,USD
4152,67.8,A,CNY
4153,72.7,A,CNY
4154,13.6,A,USD
4155,9.8,A,USD
4156,8.8,A,USD
4157,10.8,A,USD
4158,8.4,A,EUR
4159,62.6,A,CNY
4160,39.4,A,CNY
4161,10.9,A,EUR
4162,11.2,A,USD
4163,9.5,A,USD
4164,10.4,A,EUR
4165,7.3,A,USD
4166,13.1,A,USD
4167,8.3,A,USD
4168,68.6,A,CNY
4169,7.5,A,USD
4170,8.3,A,EUR
4171,8.7,A,USD
4172,9.3,A,USD
4173,7.9,A,USD
4174,10.4,A,USD
4175,11.3,A,USD
4176,82.4,A,CNY
4177,10,A,USD
4178,10.1,A,USD
4179,79.1,A,CNY
4180,7.8,A,EUR
4181,10.8,A,EUR
4182,10.3,A,USD
4183,59.7,A,CNY
4184,11.1,A,USD
4185,7.6,A,EUR
4186,9.5,A,USD
4187,8.2,A,USD
4188,71.2,A,CNY
4189,10.1,A,USD
4190,9.3,A,EUR
4191,57.8,A,CNY
4192,11,A,USD
4193,10.1,A,USD
4194,10,A,USD
4195,9.2,A,USD
4196,7.1,A,USD
4197,62.2,A,CNY
4198,10.6,A,USD
4199,7.8,A,USD
4200,7.9,A,USD
4201,69.7,A,CNY
4202,64.1,A,CNY
4203,8.6,A,USD
4204,9.4,A,USD
4205,9.6,A,USD
4206,52.2,A,CNY
4207,9.1,A,USD
4208,7.7,A,USD
4209,64.5,A,CNY
4210,9.3,A,EUR
4211,10.7,A,USD
4212,11.2,A,USD
4213,11.5,A,EUR
4214,9.5,A,USD
4215,11.9,A,EUR
4216,66.1,A,CNY
4217,65.9,A,CNY
4218,9.2,A,EUR
4219,8,A,EUR
4220,9.6,A,EUR
4221,7.8,A,USD
4222,11.8,A,USD
4223,13.3,A,USD
4224,5.4,A,EUR
4225,5.6,A,USD
4226,10,A,EUR
4227,9.9,A,USD
4228,11.3,A,EUR
4229,9.1,A,USD
4230,59.5,A,CNY
4231,9,A,USD
4232,65.7,A,CNY
4233,8.6,A,EUR
4234,77.6,A,CNY
4235,11,A,EUR
4236,11.5,A,USD
4237,12.4,A,USD
4238,10.1,A,USD
4239,11.7,A,USD
4240,13.4,A,USD
4241,8.6,A,USD
4242,9.2,A,EUR
4243,9,A,USD
4244,69.5,A,CNY
4245,8.5,A,USD
4246,72.7,A,CNY
4247,48.8,A,CNY
4248,79.3,A,CNY
4249,10.6,A,USD
4250,10.8,A,USD
4251,9.2,A,USD
4252,8.4,A,USD
4253,10.3,A,EUR
4254,8.3,A,USD
4255,82,A,CNY
4256,7.4,A,EUR
4257,12.1,A,EUR
4258,10.2,A,EUR
4259,11,A,USD
4260,67,A,CNY
4261,8,A,EUR
4262,7.7,A,EUR
4263,87.8,A,CNY
4264,83.7,A,CNY
4265,13.2,A,USD
4266,9.1,A,USD
4267,9.5,A,USD
4268,8.6,A,USD
4269,10.9,A,USD
4270,11.3,A,USD
4271,50.2,A,CNY
4272,10.6,A,USD
4273,9.6,A,USD
4274,8.8,A,USD
4275,12.3,A,USD
4276,11.2,A,EUR
4277,9.1,A,EUR
4278,5.5,A,USD
4279,9.4,A,EUR
4280,8.3,A,EUR
4281,10.1,A,USD
4282,9.4,A,EUR
4283,8.4,A,USD
4284,10.1,A,EUR
4285,8.8,A,USD
4286,10.6,A,USD
4287,9.9,A,EUR
4288,9.2,A,EUR
4289,59.2,A,CNY
4290,9.6,A,USD
4291,9.5,A,EUR
4292,11.9,A,USD
4293,69.6,A,CNY
4294,66.6,A,CNY
4295,64.4,A,CNY
4296,9.7,A,USD
4297,60,A,CNY
4298,10.2,A,USD
4299,78.8,A,CNY
4300,74.1,A,CNY
4301,9,A,USD
4302,11.7,A,USD
4303,8,A,USD
4304,11.2,A,USD
4305,10.8,A,USD
4306,11.2,A,USD
4307,9.1,A,USD
4308,67.4,A,CNY
4309,9.3,A,EUR
4310,84.5,A,CNY
4311,71.6,A,CNY
4312,69.7,A,CNY
4313,10.7,A,EUR
4314,9.8,A,USD
4315,8.8,A,USD
4316,11,A,EUR
4317,11.2,A,USD
4318,8.9,A,USD
4319,74.5,A,CNY
4320,11.8,A,USD
4321,8.8,A,USD
4322,9.4,A,USD
4323,12.8,A,EUR
4324,9.5,A,USD
4325,81.6,A,CNY
4326,61.5,A,CNY
4327,9.5,A,USD
4328,13.3,A,USD
4329,10.8,A,USD
4330,59.7,A,CNY
4331,9.2,A,USD
4332,10.6,A,USD
4333,8.7,A,USD
4334,10.1,A,USD
4335,11.6,A,USD
4336,11.8,A,USD
4337,7.4,A,USD
4338,9.1,A,USD
4339,9.9,A,EUR
4340,9.3,A,EUR
4341,8.8,A,USD
4342,13.4,A,USD
4343,9.1,A,EUR
4344,68.2,A,CNY
4345,8,A,EUR
4346,11.1,A,USD
4347,9.7,A,USD
4348,54.6,A,CNY
4349,67.8,A,CNY
4350,77.1,A,CNY
4351,9.9,A,EUR
4352,69.1,A,CNY
4353,8.6,A,USD
4354,77.1,A,CNY
4355,39.9,A,CNY
4356,12.4,A,EUR
4357,74.3,A,CNY
4358,8.3,A,EUR
4359,13.2,A,USD
4360,13.5,A,USD
4361,12.4,A,USD
4362,7.9,A,EUR
4363,11.1,A,USD
4364,7.9,A,USD
4365,7.1,A,EUR
4366,11,A,USD
4367,5.8,A,EUR
4368,9.1,A,USD
4369,9.3,A,USD
4370,69.6,A,CNY
4371,10.6,A,USD
4372,7.8,A,USD
4373,11.1,A,USD
4374,11,A,USD
4375,50.6,A,CNY
4376,68.2,A,CNY
4377,67.4,A,CNY
4378,10.8,A,USD
4379,8.9,A,USD
4380,11.9,A,EUR
4381,10.5,A,USD
4382,62.6,A,CNY
4383,87.6,A,CNY
4384,11.8,A,USD
4385,68.1,A,CNY
4386,64.5,A,CNY
4387,9.7,A,USD
4388,81.6,A,CNY
4389,10.9,A,EUR
4390,12.7,A,USD
4391,8,A,EUR
4392,10,A,EUR
4393,10.8,A,USD
4394,8.9,A,EUR
4395,9.7,A,USD
4396,9.2,A,EUR
4397,11.2,A,USD
4398,6.6,A,EUR
4399,11.7,A,USD
4400,10.8,A,USD
4401,10.9,A,USD
4402,65.1,A,CNY
4403,39.4,A,CNY
4404,7.8,A,USD
4405,11.5,A,USD
4406,8.3,A,USD
4407,9.1,A,USD
4408,80,A,CNY
4409,10.5,A,EUR
4410,8.4,A,EUR
4411,11.8,A,USD
4412,10.6,A,EUR
4413,9.8,A,USD
4414,79.6,A,CNY
4415,54.7,A,CNY
4416,9.4,A,USD
4417,9.1,A,USD
4418,9.1,A,USD
4419,8.9,A,EUR
4420,9.1,A,EUR
4421,60.2,A,CNY
4422,77.8,A,CNY
4423,11.2,A,USD
4424,10.3,A,USD
4425,9,A,USD
4426,10.8,A,USD
4427,77.7,A,CNY
4428,56.5,A,CNY
4429,78.8,A,CNY
4430,7.8,A,EUR
4431,71.5,A,CNY
4432,7.6,A,USD
4433,10.5,A,EUR
4434,8.9,A,USD
4435,8.1,A,USD
4436,80.2,A,CNY
4437,8.5,A,USD
4438,78.2,A,CNY
4439,8.4,A,EUR
4440,11.7,A,USD
4441,49.6,A,CNY
4442,63.8,A,CNY
4443,12.3,A,USD
4444,11.3,A,USD
4445,9.2,A,USD
4446,11.5,A,USD
4447,9.5,A,USD
4448,11.6,A,USD
4449,9.1,A,EUR
4450,10.2,A,USD
4451,8.5,A,EUR
4452,63.4,A,CNY
4453,8.9,A,EUR
4454,87.2,A,CNY
4455,58.3,A,CNY
4456,10.7,A,EUR
4457,14.4,A,USD
4458,8.9,A,USD
4459,85.1,A,CNY
4460,68.6,A,CNY
4461,64.5,A,CNY
4462,9.6,A,USD
4463,10.5,A,USD
4464,9.7,A,USD
4465,7.9,A,EUR
4466,9.5,A,USD
4467,76.4,A,CNY
4468,7.5,A,EUR
4469,11.9,A,USD
4470,11.4,A,USD
4471,57.6,A,CNY
4472,9.8,A,USD
4473,8.4,A,USD
4474,11.3,A,USD
4475,11.3,A,USD
4476,68.6,A,CNY
4477,9.5,A,USD
4478,10.1,A,EUR
4479,9.1,A,USD
4480,61,A,CNY
4481,10.5,A,USD
4482,12.4,A,USD
4483,9.1,A,EUR
4484,8.8,A,EUR
4485,9.8,A,USD
4486,10.4,A,USD
4487,77.8,A,CNY
4488,11.8,A,USD
4489,61.1,A,CNY
4490,9.3,A,USD
4491,9.6,A,USD
4492,6.2,A,EUR
4493,69.2,A,CNY
4494,8.8,A,EUR
4495,7.9,A,EUR
4496,6.9,A,USD
4497,8.2,A,USD
4498,89.3,A,CNY
4499,9.8,A,USD
4500,8.3,A,EUR
4501,9.8,A,EUR
4502,9,A,USD
4503,8.4,A,EUR
4504,70.1,A,CNY
4505,9.7,A,USD
4506,9.5,A,USD
4507,65,A,CNY
4508,63.6,A,CNY
4509,74.7,A,CNY
4510,8.1,A,USD
4511,8,A,USD
4512,9.7,A,USD
4513,80.5,A,CNY
4514,10.1,A,USD
4515,9.9,A,EUR
4516,10.9,A,USD
4517,77,A,CNY
4518,8.2,A,EUR
4519,8.4,A,EUR
4520,9.7,A,USD
4521,10.7,A,USD
4522,87.4,A,CNY
4523,58.9,A,CNY
4524,12.9,A,USD
4525,10.1,A,USD
4526,11.7,A,USD
4527,64.2,A,CNY
4528,10.4,A,USD
4529,9.8,A,USD
4530,9.5,A,EUR
4531,8.4,A,USD
4532,10.7,A,USD
4533,7.8,A,USD
4534,64.2,A,CNY
4535,11.4,A,USD
4536,10.1,A,EUR
4537,48.6,A,CNY
4538,68.3,A,CNY
4539,51.2,A,CNY
4540,48.8,A,CNY
4541,9.9,A,EUR
4542,12.4,A,USD
4543,7.7,A,USD
4544,10.9,A,EUR
4545,10.9,A,USD
4546,10.8,A,USD
4547,9.7,A,USD
4548,84.8,A,CNY
4549,8.4,A,EUR
4550,9.3,A,USD
4551,8.6,A,USD
4552,10.9,A,USD
4553,10,A,EUR
4554,60.3,A,CNY
4555,53.3,A,CNY
4556,11.6,A,USD
4557,9.6,A,USD
4558,8.4,A,USD
4559,8.5,A,EUR
4560,61.4,A,CNY
4561,58.1,A,CNY
4562,10.6,A,USD
4563,8.4,A,EUR
4564,57.5,A,CNY
4565,8.9,A,EUR
4566,59.2,A,CNY
4567,9.4,A,EUR
4568,10.4,A,EUR
4569,10.6,A,USD
4570,9.5,A,USD
4571,10.2,A,USD
4572,8.3,A,EUR
4573,10.5,A,USD
4574,6.1,A,EUR
4575,11.2,A,USD
4576,9.1,A,USD
4577,8.8,A,EUR
4578,12.5,A,USD
4579,10.9,A,USD
4580,86.6,A,CNY
4581,9.8,A,USD
4582,9,A,USD
4583,10.3,A,EUR
4584,75.1,A,CNY
4585,8.3,A,USD
4586,83,A,CNY
4587,7.8,A,USD
4588,8.9,A,EUR
4589,12.5,A,USD
4590,64.2,A,CNY
4591,10.7,A,USD
4592,10.9,A,USD
4593,10.9,A,USD
4594,11.7,A,USD
4595,10.8,A,USD
4596,12.4,A,USD
4597,75.6,A,CNY
4598,53.7,A,CNY
4599,70.2,A,CNY
4600,11,A,USD
4601,9.1,A,EUR
4602,9.7,A,USD
4603,9.2,A,EUR
4604,12.1,A,USD
4605,57.4,A,CNY
4606,56,A,CNY
4607,9.4,A,USD
4608,12.7,A,USD
4609,10.2,A,USD
4610,7.6,A,EUR
4611,13.2,A,USD
4612,9.4,A,USD
4613,11.7,A,USD
4614,9.7,A,EUR
4615,9.8,A,USD
4616,9.8,A,USD
4617,8.3,A,EUR
4618,62,A,CNY
4619,55.5,A,CNY
4620,10.6,A,USD
4621,71.3,A,CNY
